v_p_id,v_upvote,v_date
2384,false,2015-07-18 09:44:38
2385,false,2015-11-24 16:22:25
2386,true,2015-06-18 10:05:33
2387,false,2015-07-29 23:38:46
2388,true,2015-09-01 00:30:00
2389,false,2015-12-18 01:05:19
2390,true,2015-07-13 05:14:06
2391,false,2015-03-28 20:19:47
2392,false,2015-04-20 03:09:53
2393,true,2016-01-08 14:01:55
2394,false,2015-09-09 14:59:06
2395,true,2015-09-15 00:13:53
2396,true,2016-03-01 10:20:26
2397,false,2015-10-20 15:49:50
2398,true,2016-02-10 21:51:20
2399,true,2015-09-20 12:14:45
2400,false,2015-12-10 10:00:09
2401,true,2015-10-12 19:44:39
2402,false,2015-05-20 09:57:28
2403,true,2015-04-27 18:39:35
2404,true,2015-10-07 21:41:41
2405,true,2015-07-13 08:13:44
2406,false,2015-09-09 16:45:36
2407,true,2016-01-26 03:37:18
2408,false,2015-04-10 13:56:04
2409,false,2016-02-11 10:37:17
2410,false,2015-11-14 07:55:38
2411,false,2015-08-25 18:19:42
2412,false,2016-02-09 01:12:49
2413,false,2015-03-12 19:10:46
2414,false,2015-08-31 01:19:03
2415,false,2015-11-30 16:53:39
2416,false,2015-03-15 06:10:06
2417,true,2015-06-02 07:40:02
2418,true,2016-03-13 10:33:54
2419,false,2016-01-12 04:20:45
2420,true,2015-08-07 13:01:43
2421,true,2015-12-18 18:43:02
2422,true,2015-04-14 02:14:49
2423,false,2015-07-19 06:48:02
2424,true,2016-03-20 12:42:07
2425,false,2015-09-14 23:23:16
2426,false,2015-03-15 21:46:37
2427,false,2015-06-17 07:43:49
2428,true,2016-01-25 15:04:39
2429,false,2016-03-18 14:53:26
2430,true,2015-05-02 13:54:29
2431,true,2015-09-29 13:15:54
2432,true,2015-05-20 12:24:08
2433,true,2015-12-27 22:58:31
2434,false,2016-03-16 10:06:15
2435,true,2015-09-21 03:36:36
2436,false,2016-01-04 09:17:14
2437,true,2015-06-07 16:47:31
2438,false,2015-03-05 09:06:44
2439,false,2015-10-14 14:11:02
2440,true,2015-04-13 02:35:09
2441,true,2015-06-02 06:18:38
2442,true,2015-10-26 13:41:28
2443,false,2015-09-10 16:22:23
2444,false,2015-10-30 22:40:44
2445,true,2016-01-06 02:10:55
2446,false,2015-03-06 20:26:37
2447,true,2016-03-21 18:14:50
2448,false,2016-02-03 06:41:42
2449,true,2015-11-20 01:46:44
2450,true,2015-08-11 09:39:56
2451,false,2015-07-01 19:35:06
2452,false,2015-05-03 19:23:06
2453,false,2015-04-16 09:29:34
2454,true,2015-12-02 17:11:32
2455,true,2016-01-04 12:58:58
2456,true,2015-03-08 05:28:32
2457,true,2015-06-29 20:39:00
2458,true,2015-09-09 08:45:38
2459,false,2015-06-19 09:11:28
2460,true,2015-08-20 18:00:21
2461,false,2015-12-11 15:47:15
2462,false,2016-03-06 21:56:50
2463,false,2016-03-20 00:54:42
2464,true,2015-09-11 11:31:26
2465,true,2015-12-02 13:55:11
2466,false,2015-04-28 01:21:00
2467,true,2016-03-03 10:19:31
2468,false,2015-04-12 23:47:33
2469,true,2015-04-28 13:44:39
2470,false,2016-02-04 00:53:10
2471,false,2016-02-15 15:22:19
2472,true,2015-03-08 00:31:08
2473,false,2015-11-03 07:27:21
2474,false,2015-10-13 16:53:45
2475,true,2015-10-02 09:44:45
2476,true,2015-08-04 01:06:42
2477,false,2015-09-20 00:47:02
2478,true,2015-05-31 17:15:45
2479,false,2015-09-01 00:58:21
2480,true,2015-07-17 19:58:30
2481,false,2015-12-12 18:35:28
2482,false,2015-06-27 16:40:02
2483,true,2015-06-27 06:20:21
2484,false,2016-01-05 16:46:04
2485,true,2015-12-17 11:09:02
2486,true,2015-05-30 20:37:24
2487,true,2015-12-10 09:30:41
2488,true,2015-04-17 10:58:34
2489,true,2016-02-14 22:32:57
2490,true,2015-12-22 16:29:23
2491,true,2015-10-24 03:00:06
2492,true,2016-01-19 04:04:12
2493,true,2015-11-26 15:48:25
2494,false,2015-06-20 07:50:00
2495,true,2016-03-25 03:28:57
2496,false,2015-06-17 21:09:33
2497,false,2015-05-07 05:43:45
2498,false,2015-12-27 05:17:59
2499,false,2015-05-28 15:59:39
2500,false,2015-05-30 04:09:48
2501,true,2015-05-12 13:23:23
2502,true,2016-03-21 06:11:13
2503,false,2016-03-28 22:49:02
2504,true,2015-09-23 14:56:22
2505,false,2015-06-17 01:09:44
2506,true,2015-04-26 02:59:07
2507,false,2015-05-24 01:22:46
2508,true,2015-04-27 01:48:18
2509,false,2015-03-16 05:14:55
2510,true,2015-05-29 08:29:00
2511,false,2016-01-15 03:27:16
2512,true,2015-12-27 16:17:31
2513,false,2015-04-28 17:56:47
2514,true,2016-02-20 23:37:36
2515,false,2015-09-23 06:54:03
2516,false,2015-10-21 10:26:34
2517,true,2015-04-12 15:14:58
2518,false,2015-10-30 04:44:04
2519,true,2016-02-05 19:41:58
2520,false,2015-12-25 04:59:56
2521,true,2015-09-27 11:06:11
2522,true,2015-03-09 05:02:44
2523,false,2015-06-11 11:15:13
2524,false,2015-03-25 23:35:17
2525,true,2016-02-22 21:53:05
2526,true,2015-10-16 21:34:12
2527,false,2016-01-21 07:19:06
2528,false,2015-04-15 06:51:08
2529,true,2015-05-27 23:45:32
2530,false,2015-03-02 23:51:36
2531,true,2015-07-15 11:44:11
2532,true,2015-10-07 15:48:28
2533,true,2015-05-16 22:51:30
2534,false,2015-05-15 20:12:21
2535,false,2015-04-04 04:40:13
2536,false,2015-05-20 02:52:50
2537,false,2015-12-23 10:02:47
2538,false,2015-12-17 19:32:09
2539,true,2015-06-10 19:42:58
2540,false,2015-03-02 22:16:31
2541,false,2015-08-05 09:57:52
2542,false,2015-06-11 22:53:15
2543,true,2016-02-24 03:11:37
2544,true,2015-07-04 06:13:59
2545,false,2016-02-23 00:49:13
2546,false,2015-12-24 20:16:11
2547,true,2015-08-23 12:21:38
2548,true,2015-06-14 15:33:22
2549,false,2015-11-04 03:42:27
2550,false,2015-12-27 13:04:47
2551,false,2015-08-12 19:45:53
2552,true,2015-04-13 11:04:30
2553,false,2016-03-15 18:41:55
2554,true,2015-11-25 22:40:00
2555,true,2016-02-08 12:44:05
2556,true,2016-02-25 20:49:13
2557,true,2016-01-13 05:15:28
2558,true,2016-03-27 19:04:00
2559,false,2015-09-09 17:04:22
2560,false,2015-12-20 06:35:04
2561,false,2015-04-14 11:14:59
2562,true,2015-03-25 18:38:50
2563,false,2015-05-24 19:28:22
2564,true,2015-11-10 01:47:07
2565,true,2016-03-04 00:44:20
2566,false,2015-07-24 12:23:34
2567,true,2015-08-16 04:09:25
2568,false,2015-04-20 00:11:40
2569,true,2015-03-16 07:53:51
2570,true,2015-07-10 17:26:00
2571,true,2015-09-17 00:41:57
2572,false,2015-07-20 01:09:54
2573,true,2015-12-30 20:17:17
2574,true,2015-07-06 03:41:26
2575,false,2016-02-08 17:59:39
2576,false,2016-02-09 08:12:13
2577,false,2015-04-17 08:36:33
2578,false,2015-12-25 04:40:19
2579,true,2015-06-21 13:37:30
2580,false,2015-03-28 05:58:40
2581,true,2016-03-30 17:59:43
2582,false,2015-11-22 03:49:56
2583,false,2015-06-07 17:04:54
2584,true,2016-01-21 20:44:33
2585,true,2015-07-14 11:31:17
2586,false,2015-04-01 04:22:18
2587,true,2015-12-13 09:19:18
2588,true,2015-04-25 18:09:17
2589,true,2015-12-28 13:44:55
2590,false,2015-06-04 13:07:50
2591,false,2016-01-03 13:42:23
2592,false,2015-07-23 07:10:38
2593,true,2016-02-25 19:46:27
2594,true,2015-10-03 12:21:04
2595,true,2016-01-15 04:09:57
2596,true,2015-05-13 23:02:25
2597,false,2015-10-28 02:14:24
2598,true,2015-03-19 12:53:57
2599,true,2015-08-30 01:37:19
2600,false,2015-05-25 15:19:43
2601,true,2015-11-13 07:02:52
2602,true,2015-06-29 14:57:52
2603,true,2015-04-06 02:22:43
2604,false,2016-02-08 22:29:50
2605,true,2015-10-06 18:03:41
2606,true,2015-03-26 16:33:10
2607,true,2015-05-01 13:41:42
2608,false,2015-04-07 14:42:24
2609,true,2016-02-14 02:12:28
2610,false,2016-01-16 16:54:05
2611,true,2016-02-05 04:31:26
2612,true,2016-03-03 06:58:03
2613,false,2015-04-26 07:58:44
2614,false,2015-09-13 20:08:04
2615,false,2016-01-06 17:19:43
2616,true,2015-04-07 13:52:52
2617,false,2015-05-27 15:07:11
2618,true,2016-03-04 11:18:32
2619,false,2015-07-13 10:05:32
2620,true,2015-03-20 03:40:50
2621,true,2015-03-25 13:57:46
2622,true,2015-08-31 06:36:54
2623,false,2016-03-06 22:48:11
2624,false,2015-06-13 07:43:17
2625,false,2016-01-27 09:16:12
2626,true,2015-12-18 13:04:52
2627,false,2015-04-21 10:38:46
2628,true,2016-01-17 15:12:41
2629,false,2015-04-28 23:33:30
2630,false,2015-05-28 22:21:23
2631,true,2015-07-03 22:37:26
2632,false,2016-01-20 10:04:56
2633,false,2016-01-18 05:55:06
2634,true,2015-08-14 11:59:03
2635,true,2015-09-26 06:00:25
2636,true,2015-12-01 11:24:54
2637,true,2015-05-15 14:11:51
2638,true,2015-12-03 20:44:20
2639,false,2016-03-08 15:14:38
2640,false,2015-04-22 04:27:46
2641,true,2015-06-08 03:02:29
2642,false,2015-08-31 22:34:40
2643,false,2015-10-02 10:39:04
2644,true,2015-05-18 08:09:04
2645,true,2016-02-23 14:07:14
2646,true,2016-02-19 04:11:24
2647,false,2015-07-17 11:54:34
2648,true,2015-11-27 06:36:27
2649,false,2015-12-12 00:04:34
2650,true,2015-06-02 16:12:03
2651,true,2015-12-28 23:56:10
2652,true,2015-09-26 18:23:10
2653,true,2015-08-26 03:45:01
2654,false,2015-10-27 20:47:22
2655,true,2016-01-07 09:56:52
2656,false,2015-05-27 06:11:48
2657,false,2015-03-21 14:38:47
2658,false,2016-01-17 07:00:34
2659,false,2015-03-06 12:41:04
2660,true,2015-09-08 09:30:52
2661,false,2015-12-16 19:27:04
2662,false,2015-05-01 00:27:15
2663,true,2015-03-24 04:28:13
2664,true,2015-05-31 17:10:38
2665,false,2015-09-28 03:38:51
2666,false,2015-10-14 18:33:38
2667,false,2016-02-18 19:00:14
2668,false,2015-03-20 07:29:42
2669,true,2015-08-08 13:24:42
2670,true,2016-01-18 00:26:07
2671,false,2015-04-09 12:51:46
2672,false,2016-03-02 23:26:10
2673,true,2015-07-02 11:07:32
2674,true,2015-07-06 04:30:57
2675,true,2015-09-13 17:55:20
2676,true,2015-06-21 03:37:54
2677,false,2016-02-21 09:11:14
2678,false,2015-11-08 21:23:46
2679,false,2015-08-24 19:22:11
2680,false,2015-11-23 16:08:16
2681,false,2015-09-14 04:42:34
2682,false,2016-02-18 23:03:51
2683,false,2015-04-26 20:41:52
2684,true,2015-08-03 06:16:39
2685,true,2016-02-14 17:50:57
2686,false,2015-11-20 20:21:12
2687,true,2015-03-26 21:25:40
2688,false,2015-10-26 21:17:38
2689,true,2015-07-05 20:41:05
2690,false,2015-11-16 23:58:31
2691,false,2016-01-05 18:01:09
2692,true,2015-07-22 20:06:20
2693,true,2016-03-11 12:06:52
2694,true,2015-08-04 19:35:37
2695,false,2016-01-21 11:39:54
2696,true,2015-06-22 10:52:39
2697,false,2015-05-31 21:37:07
2698,false,2015-07-07 23:45:13
2699,false,2015-06-10 06:50:20
2700,true,2016-02-27 04:06:22
2701,true,2016-01-01 09:47:13
2702,true,2015-09-28 17:06:14
2703,true,2015-05-04 23:55:45
2704,true,2015-10-07 19:18:32
2705,true,2015-03-15 03:06:38
2706,false,2015-05-01 13:23:14
2707,false,2015-03-31 16:31:03
2708,false,2016-02-09 01:01:39
2709,false,2015-12-05 19:01:35
2710,false,2015-03-22 13:02:06
2711,true,2016-01-23 05:19:16
2712,false,2015-09-02 17:00:54
2713,true,2015-06-11 01:51:58
2714,false,2015-09-13 10:39:38
2715,false,2015-08-08 20:50:42
2716,true,2015-08-13 06:09:58
2717,false,2016-03-24 13:47:48
2718,false,2015-03-16 03:12:10
2719,false,2016-02-12 12:10:52
2720,false,2015-10-21 01:47:21
2721,false,2015-06-19 18:07:23
2722,false,2015-11-01 14:06:28
2723,false,2015-06-24 00:15:00
2724,true,2016-01-26 20:16:11
2725,true,2015-05-26 02:38:08
2726,false,2015-10-15 07:04:00
2727,false,2015-03-29 05:01:54
2728,true,2015-06-11 10:01:22
2729,false,2015-11-02 04:00:48
2730,true,2015-12-06 05:50:36
2731,false,2016-03-28 03:00:39
2732,false,2015-07-03 16:09:02
2733,false,2015-03-24 03:36:45
2734,false,2015-03-23 21:18:30
2735,true,2015-10-04 10:37:53
2736,false,2015-04-17 00:05:26
2737,true,2015-04-08 00:36:27
2738,true,2015-12-25 16:24:12
2739,false,2015-06-21 06:56:05
2740,true,2015-09-11 08:36:15
2741,false,2015-09-05 15:49:38
2742,true,2015-03-17 11:35:04
2743,false,2016-01-30 14:53:46
2744,true,2016-02-14 19:50:27
2745,false,2016-02-18 17:22:45
2746,true,2015-03-26 18:11:49
2747,true,2015-06-26 22:12:44
2748,true,2015-07-19 07:15:12
2749,true,2016-03-21 21:14:50
2750,false,2015-12-11 14:04:34
2751,true,2015-07-04 04:31:02
2752,true,2016-02-16 22:13:34
2753,true,2016-03-24 02:10:06
2754,false,2015-09-08 14:35:19
2755,false,2016-02-17 06:49:11
2756,false,2015-08-01 17:24:23
2757,true,2015-12-26 01:42:00
2758,true,2015-03-26 09:49:03
2759,true,2016-03-14 04:02:04
2760,false,2015-12-05 00:06:14
2761,true,2015-07-12 21:10:41
2762,true,2015-05-30 20:32:38
2763,false,2015-12-30 08:41:05
2764,true,2015-05-09 03:35:10
2765,true,2016-01-25 12:30:39
2766,true,2015-04-18 23:12:56
2767,true,2015-04-26 14:28:00
2768,true,2015-08-08 13:30:49
2769,false,2016-02-01 23:04:02
2770,false,2015-12-20 04:21:25
2771,false,2015-10-09 06:44:54
2772,true,2015-04-09 13:00:08
2773,false,2015-03-22 06:57:22
2774,false,2015-08-26 11:36:47
2775,false,2015-06-16 15:15:59
2776,true,2015-07-11 12:36:53
2777,true,2015-07-19 13:38:25
2778,true,2015-05-15 23:42:53
2779,false,2016-02-20 07:58:38
2780,false,2015-09-14 19:57:25
2781,true,2015-10-13 10:12:49
2782,true,2015-12-12 21:57:19
2783,false,2015-04-19 00:20:14
2784,true,2015-09-22 00:37:12
2785,false,2015-04-04 05:35:47
2786,true,2015-04-04 17:35:45
2787,false,2016-03-07 03:10:09
2788,true,2015-05-08 17:29:35
2789,false,2015-05-29 05:39:32
2790,false,2015-12-05 15:38:50
2791,false,2015-12-20 18:39:52
2792,true,2015-10-24 18:38:55
2793,true,2015-04-21 17:30:46
2794,true,2015-05-18 13:47:39
2795,false,2015-12-07 19:23:33
2796,true,2015-11-03 03:35:15
2797,true,2015-06-14 15:53:28
2798,true,2015-06-01 05:31:27
2799,false,2015-05-08 23:42:24
2800,true,2015-05-08 09:59:24
2801,true,2015-09-10 22:09:39
2802,false,2016-02-25 21:49:28
2803,true,2015-12-21 04:16:44
2804,false,2015-10-29 07:29:13
2805,true,2015-06-15 03:41:46
2806,false,2015-04-19 15:25:13
2807,true,2015-07-04 18:34:58
2808,true,2015-10-05 21:33:34
2809,true,2015-09-16 15:16:16
2810,true,2016-01-20 08:00:28
2811,false,2015-03-10 03:25:46
2812,true,2015-12-05 04:33:46
2813,false,2015-05-09 18:00:45
2814,false,2015-04-23 08:21:36
2815,true,2015-07-04 03:53:45
2816,true,2015-07-26 22:32:03
2817,true,2015-09-08 11:38:12
2818,true,2015-07-03 09:49:58
2819,false,2015-11-10 06:45:29
2820,false,2015-10-02 10:07:55
2821,true,2016-03-15 15:50:29
2822,false,2015-04-22 13:44:41
2823,false,2015-07-02 11:54:09
2824,true,2015-08-15 18:49:59
2825,true,2015-12-25 15:04:57
2826,false,2015-08-24 04:18:04
2827,false,2015-05-15 20:15:40
2828,true,2015-03-20 16:32:08
2829,true,2015-03-22 19:56:31
2830,true,2015-06-22 03:51:25
2831,true,2015-05-19 03:41:21
2832,false,2015-12-22 05:48:37
2833,true,2016-02-04 18:48:58
2834,true,2016-01-16 09:41:31
2835,false,2016-03-01 16:14:29
2836,false,2015-03-29 20:43:39
2837,false,2015-06-05 08:41:12
2838,true,2015-11-13 05:43:23
2839,true,2015-11-01 17:17:27
2840,false,2015-06-19 05:25:24
2841,true,2015-12-13 22:07:03
2842,true,2015-06-04 00:32:20
2843,true,2015-06-09 00:27:02
2844,false,2015-08-29 10:03:47
2845,false,2015-11-24 14:57:01
2846,false,2016-02-25 12:51:30
2847,true,2016-02-14 05:01:06
2848,true,2015-06-19 07:26:37
2849,false,2015-03-20 15:36:26
2850,false,2015-06-03 21:30:20
2851,false,2015-07-28 16:39:31
2852,true,2015-04-04 11:22:50
2853,true,2015-07-07 07:12:40
2854,false,2015-08-04 14:54:40
2855,true,2015-11-16 23:02:34
2856,true,2015-08-14 14:41:54
2857,true,2015-05-19 01:00:38
2858,true,2015-07-24 16:54:47
2859,false,2015-08-13 08:25:39
2860,false,2015-04-11 03:28:01
2861,false,2016-03-29 22:41:58
2862,true,2015-03-14 18:33:59
2863,true,2015-06-23 15:35:19
2864,true,2015-07-15 23:41:26
2865,false,2016-02-20 09:24:52
2866,true,2015-06-09 01:19:07
2867,true,2015-09-03 15:09:45
2868,true,2016-03-21 18:30:03
2869,false,2015-12-04 02:24:43
2870,true,2015-08-31 21:51:00
2871,true,2016-03-03 18:41:30
2872,false,2015-09-01 06:26:52
2873,false,2016-01-06 13:28:49
2874,false,2015-06-27 10:03:00
2875,true,2015-06-22 03:03:37
2876,false,2015-05-26 00:22:19
2877,true,2016-03-15 19:45:39
2878,false,2015-10-28 16:15:48
2879,false,2015-06-18 00:37:21
2880,false,2015-12-16 15:09:16
2881,true,2015-05-07 21:05:57
2882,false,2016-02-08 12:45:03
2883,true,2016-01-24 13:18:02
2884,false,2016-01-03 16:49:16
2885,true,2015-08-12 08:04:35
2886,true,2016-03-06 08:13:26
2887,false,2016-01-26 10:46:03
2888,false,2015-08-06 16:47:48
2889,true,2015-08-28 14:42:57
2890,false,2015-09-12 02:12:45
2891,false,2015-08-23 07:16:40
2892,true,2015-09-02 17:25:59
2893,true,2016-02-20 05:06:50
2894,false,2015-07-25 05:18:24
2895,true,2015-10-28 14:16:40
2896,true,2015-11-25 21:07:17
2897,false,2015-12-15 22:37:51
2898,true,2015-12-05 02:56:15
2899,false,2015-07-03 22:28:58
2900,false,2015-12-26 18:00:28
2901,false,2015-09-14 12:56:39
2902,false,2015-10-20 21:05:55
2903,false,2015-09-07 10:49:01
2904,false,2015-07-30 02:12:57
2905,false,2015-07-08 14:15:42
2906,false,2015-12-30 01:50:02
2907,false,2015-08-06 22:36:27
2908,true,2015-06-23 20:16:20
2909,false,2016-02-11 12:32:27
2910,false,2015-10-31 22:46:35
2911,false,2015-12-17 10:27:14
2912,false,2015-10-17 16:15:05
2913,false,2016-01-31 06:46:00
2914,true,2015-12-06 21:58:05
2915,true,2015-06-18 11:32:03
2916,false,2016-03-29 06:18:12
2917,false,2016-01-19 12:10:26
2918,false,2015-05-15 04:50:30
2919,false,2015-05-05 14:38:20
2920,true,2015-07-19 03:22:15
2921,true,2015-07-16 18:40:45
2922,true,2016-03-06 17:42:49
2923,false,2015-08-29 15:06:10
2924,false,2016-02-10 16:07:21
2925,false,2015-09-24 07:02:06
2926,true,2015-04-02 18:29:09
2927,false,2015-04-15 07:32:30
2928,false,2015-08-16 09:04:44
2929,false,2015-08-20 17:00:21
2930,true,2015-09-18 16:17:03
2931,true,2015-06-04 04:28:52
2932,false,2015-10-11 01:36:17
2933,false,2015-04-07 04:21:03
2934,true,2016-02-18 08:52:33
2935,false,2015-03-06 09:06:50
2936,true,2015-08-09 21:04:06
2937,false,2015-06-23 23:44:52
2938,true,2015-05-13 20:55:25
2939,false,2016-02-14 21:00:14
2940,true,2015-08-10 16:33:30
2941,true,2015-12-30 03:05:19
2942,true,2016-03-29 05:28:29
2943,true,2015-05-30 13:21:45
2944,true,2016-03-15 16:48:38
2945,true,2015-12-09 10:04:25
2946,true,2015-08-01 11:18:55
2947,false,2015-04-11 07:44:12
2948,false,2015-08-26 14:00:40
2949,true,2015-07-12 06:33:23
2950,false,2015-09-21 09:44:11
2951,true,2015-10-05 23:23:36
2952,true,2015-05-08 11:31:41
2953,true,2015-12-25 04:31:03
2954,false,2016-02-04 01:26:15
2955,true,2015-09-15 18:18:58
2956,true,2015-12-12 21:04:33
2957,true,2015-07-24 02:46:50
2958,false,2015-05-17 19:26:13
2959,false,2015-12-25 19:08:54
2960,true,2015-07-30 11:17:14
2961,false,2016-02-12 05:27:16
2962,true,2015-08-21 21:02:05
2963,false,2015-04-02 10:42:07
2964,false,2015-05-03 12:29:22
2965,false,2015-09-13 19:23:51
2966,false,2016-03-03 03:06:58
2967,true,2015-08-15 02:16:30
2968,true,2015-07-20 09:34:21
2969,false,2016-02-25 08:08:06
2970,false,2015-03-09 02:24:21
2971,false,2016-03-21 10:52:43
2972,false,2016-02-18 02:28:58
2973,true,2015-04-08 20:03:36
2974,false,2015-12-06 08:22:29
2975,false,2015-12-01 03:43:44
2976,false,2016-01-24 19:26:18
2977,false,2015-09-04 12:25:38
2978,false,2015-09-02 00:14:23
2979,true,2016-01-09 01:55:23
2980,false,2015-11-23 20:29:05
2981,false,2016-03-24 01:16:23
2982,true,2015-03-09 05:33:07
2983,true,2015-07-01 11:30:34
2984,true,2015-05-02 00:52:59
2985,false,2016-03-03 01:20:53
2986,true,2016-02-18 04:14:39
2987,false,2015-10-01 23:14:47
2988,false,2015-04-12 05:09:48
2989,false,2015-04-04 05:22:39
2990,false,2015-12-30 07:32:55
2991,false,2015-12-17 10:49:12
2992,true,2016-03-27 16:56:35
2993,true,2016-01-08 08:15:38
2994,false,2015-12-11 15:26:53
2995,true,2015-03-14 23:01:38
2996,false,2016-03-10 17:17:00
2997,false,2015-09-17 18:36:32
2998,true,2015-07-30 14:49:46
2999,true,2015-08-16 04:39:26
3000,false,2016-01-11 09:30:59

3001,true,2015-12-24 09:55:34
3002,false,2015-05-22 03:06:24
3003,false,2015-12-13 16:56:05
3004,true,2015-12-18 09:02:15
3005,false,2015-04-28 12:25:34
3006,false,2015-09-05 02:29:52
3007,true,2015-12-25 04:23:30
3008,false,2016-03-13 11:19:36
3009,false,2015-06-26 11:39:12
3010,true,2016-02-11 07:39:45
3011,false,2016-01-09 08:58:31
3012,true,2015-04-04 13:37:06
3013,true,2015-03-22 21:34:25
3014,false,2015-11-16 00:19:44
3015,true,2015-04-02 00:13:23
3016,true,2015-07-19 23:42:00
3017,false,2015-09-27 17:00:02
3018,false,2015-08-08 13:55:53
3019,false,2015-10-28 23:53:55
3020,true,2015-12-27 07:32:27
3021,true,2015-12-20 14:16:16
3022,false,2016-02-02 21:06:05
3023,true,2015-09-28 19:11:52
3024,false,2016-01-27 02:13:35
3025,false,2015-10-02 09:33:24
3026,false,2015-07-10 16:39:41
3027,false,2015-03-17 14:42:33
3028,true,2015-05-25 20:40:28
3029,true,2015-03-27 19:44:19
3030,false,2016-01-07 06:01:57
3031,false,2016-02-03 23:59:30
3032,false,2015-11-05 07:36:05
3033,false,2015-05-12 03:15:53
3034,true,2015-04-20 16:55:28
3035,false,2016-01-11 19:45:37
3036,true,2016-02-03 21:32:55
3037,true,2016-03-23 20:58:16
3038,true,2015-04-20 08:09:16
3039,false,2015-11-11 22:45:27
3040,true,2015-03-11 11:34:47
3041,true,2015-07-06 12:36:10
3042,true,2015-09-30 10:55:12
3043,false,2015-04-25 08:07:17
3044,true,2015-05-22 11:35:03
3045,false,2015-10-13 06:35:29
3046,true,2016-03-16 12:28:47
3047,false,2015-12-13 15:26:34
3048,true,2015-09-21 10:59:06
3049,false,2015-06-15 10:40:16
3050,true,2015-08-23 03:55:49
3051,true,2015-05-13 09:31:50
3052,true,2016-02-05 14:23:56
3053,true,2015-08-02 22:58:14
3054,false,2015-05-02 02:48:50
3055,true,2015-03-20 19:23:07
3056,false,2015-09-12 01:25:46
3057,false,2015-08-08 08:54:50
3058,true,2015-03-28 04:23:54
3059,true,2015-12-05 15:14:51
3060,false,2015-06-14 21:43:53
3061,false,2015-10-31 17:33:01
3062,true,2015-10-26 00:20:07
3063,true,2015-08-11 05:54:10
3064,false,2015-11-25 12:48:54
3065,true,2016-02-12 05:49:51
3066,true,2015-12-02 02:37:31
3067,true,2015-03-21 05:46:41
3068,false,2015-06-10 21:22:24
3069,false,2016-01-12 14:05:23
3070,true,2015-12-26 21:05:17
3071,false,2015-09-28 20:42:26
3072,false,2015-08-15 14:42:53
3073,false,2016-02-24 11:26:30
3074,false,2015-04-17 22:35:57
3075,false,2015-10-22 06:22:23
3076,true,2015-05-22 23:16:12
3077,false,2015-10-15 00:02:44
3078,false,2016-02-07 13:08:01
3079,true,2015-11-28 22:58:35
3080,true,2015-03-24 17:10:57
3081,false,2015-09-15 04:22:17
3082,true,2015-06-23 03:34:00
3083,false,2015-10-11 11:29:27
3084,false,2015-12-29 03:42:09
3085,false,2015-04-12 20:08:48
3086,false,2015-10-01 16:43:02
3087,false,2015-07-05 17:06:49
3088,false,2015-08-28 23:52:40
3089,true,2016-03-19 14:01:57
3090,true,2015-06-06 23:20:38
3091,true,2016-01-04 02:33:36
3092,false,2016-02-09 20:04:47
3093,true,2015-09-12 16:22:40
3094,true,2015-03-18 00:06:44
3095,true,2015-08-04 21:32:47
3096,true,2016-02-29 09:55:07
3097,false,2016-02-07 23:23:10
3098,false,2015-03-31 15:26:56
3099,false,2015-11-24 17:34:46
3100,false,2015-10-27 12:29:59
3101,true,2015-10-15 08:53:43
3102,false,2016-01-25 20:00:56
3103,false,2015-06-10 19:30:10
3104,true,2015-04-22 09:09:21
3105,false,2015-07-26 08:10:38
3106,true,2015-04-02 19:21:50
3107,true,2016-03-17 23:42:29
3108,false,2015-07-30 11:06:25
3109,true,2015-10-16 09:28:31
3110,false,2015-12-16 20:47:54
3111,false,2015-04-26 03:09:56
3112,false,2015-07-25 07:16:06
3113,true,2015-05-28 04:15:44
3114,true,2015-03-10 17:39:22
3115,false,2015-12-20 10:39:22
3116,true,2015-11-11 11:06:38
3117,false,2016-02-26 12:26:54
3118,true,2016-01-12 21:46:23
3119,true,2015-08-30 02:00:29
3120,true,2016-01-31 01:12:02
3121,false,2015-05-20 02:26:04
3122,true,2016-01-07 10:12:34
3123,true,2015-06-23 23:30:49
3124,false,2015-09-07 23:11:21
3125,false,2015-12-17 16:07:39
3126,false,2015-04-15 17:29:06
3127,true,2015-12-26 00:17:13
3128,true,2015-05-06 17:09:02
3129,false,2016-01-05 08:57:05
3130,true,2016-03-04 17:19:34
3131,false,2016-01-05 11:54:45
3132,false,2016-03-05 21:46:08
3133,false,2016-03-09 04:13:36
3134,false,2015-08-28 11:26:18
3135,false,2016-03-27 19:36:51
3136,false,2015-09-18 23:46:20
3137,false,2015-08-31 18:54:17
3138,true,2015-07-18 14:26:29
3139,false,2015-07-07 17:41:32
3140,true,2016-03-22 11:01:05
3141,false,2015-05-02 13:16:50
3142,true,2015-06-11 21:28:33
3143,true,2015-12-05 00:44:30
3144,false,2016-01-03 23:57:41
3145,false,2015-05-25 06:41:43
3146,false,2016-03-05 23:48:07
3147,false,2015-06-11 18:05:16
3148,false,2015-07-25 12:26:31
3149,true,2015-11-24 13:19:37
3150,false,2015-11-27 08:56:07
3151,true,2016-01-09 17:27:40
3152,true,2016-03-21 15:15:02
3153,true,2015-09-06 20:05:16
3154,false,2016-02-11 19:01:44
3155,true,2015-05-27 06:22:19
3156,true,2015-11-15 19:01:47
3157,true,2016-02-01 10:29:28
3158,true,2016-02-01 20:51:35
3159,false,2016-03-06 03:34:31
